code,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,l_0,l_1,l_2,l_3,l_4,l_5,l_6,l_7,l_8,l_9
312610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35054K,35054L,154040,248070,35610,357780,265520
15260,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35055K,35055L,154040,248070,35610,357780,265520
234070,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35056K,35056L,154040,248070,35610,357780,265520
72990,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35057K,35057L,154040,248070,35610,357780,265520
227100,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35058K,35058L,154040,248070,35610,357780,265520
44990,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35059K,35059L,154040,248070,35610,357780,265520
176440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35060K,35060L,154040,248070,35610,357780,265520
28300,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35061K,35061L,154040,248070,35610,357780,265520
67630,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35062K,35062L,154040,248070,35610,357780,265520
47920,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35063K,35063L,154040,248070,35610,357780,265520
43220,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35064K,35064L,154040,248070,35610,357780,265520
239610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35065K,35065L,154040,248070,35610,357780,265520
353070,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35066K,35066L,154040,248070,35610,357780,265520
353060,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35067K,35067L,154040,248070,35610,357780,265520
44780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35068K,35068L,154040,248070,35610,357780,265520
357230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35069K,35069L,154040,248070,35610,357780,265520
71670,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35070K,35070L,154040,248070,35610,357780,265520
45660,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35071K,35071L,154040,248070,35610,357780,265520
224110,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35072K,35072L,154040,248070,35610,357780,265520
230980,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35073K,35073L,154040,248070,35610,357780,265520
21080,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35074K,35074L,154040,248070,35610,357780,265520
89530,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35075K,35075L,154040,248070,35610,357780,265520
200470,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35076K,35076L,154040,248070,35610,357780,265520
207490,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35077K,35077L,154040,248070,35610,357780,265520
262260,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35078K,35078L,154040,248070,35610,357780,265520
109960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35079K,35079L,154040,248070,35610,357780,265520
7460,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35080K,35080L,154040,248070,35610,357780,265520
3060,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35081K,35081L,154040,248070,35610,357780,265520
244920,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35082K,35082L,154040,248070,35610,357780,265520
89970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35083K,35083L,154040,248070,35610,357780,265520
230240,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35084K,35084L,154040,248070,35610,357780,265520
64510,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35085K,35085L,154040,248070,35610,357780,265520
230360,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35086K,35086L,154040,248070,35610,357780,265520
38870,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35087K,35087L,154040,248070,35610,357780,265520
128540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35088K,35088L,154040,248070,35610,357780,265520
86520,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35089K,35089L,154040,248070,35610,357780,265520
247540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35090K,35090L,154040,248070,35610,357780,265520
383310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35091K,35091L,154040,248070,35610,357780,265520
38110,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35092K,35092L,154040,248070,35610,357780,265520
73540,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35093K,35093L,154040,248070,35610,357780,265520
64850,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35094K,35094L,154040,248070,35610,357780,265520
64090,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35095K,35095L,154040,248070,35610,357780,265520
36810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35096K,35096L,154040,248070,35610,357780,265520
173940,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35097K,35097L,154040,248070,35610,357780,265520
83500,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35098K,35098L,154040,248070,35610,357780,265520
54940,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35099K,35099L,154040,248070,35610,357780,265520
950130,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35100K,35100L,154040,248070,35610,357780,265520
205100,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35101K,35101L,154040,248070,35610,357780,265520
70300,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35102K,35102L,154040,248070,35610,357780,265520
92870,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35103K,35103L,154040,248070,35610,357780,265520
317870,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35104K,35104L,154040,248070,35610,357780,265520
67570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35105K,35105L,154040,248070,35610,357780,265520
236810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35106K,35106L,154040,248070,35610,357780,265520
140610,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35107K,35107L,154040,248070,35610,357780,265520
333620,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35108K,35108L,154040,248070,35610,357780,265520
101400,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35109K,35109L,154040,248070,35610,357780,265520
36570,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35110K,35110L,154040,248070,35610,357780,265520
217820,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35111K,35111L,154040,248070,35610,357780,265520
138250,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35112K,35112L,154040,248070,35610,357780,265520
31860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35113K,35113L,154040,248070,35610,357780,265520
238170,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35114K,35114L,154040,248070,35610,357780,265520
224760,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35115K,35115L,154040,248070,35610,357780,265520
359090,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35116K,35116L,154040,248070,35610,357780,265520
365590,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35117K,35117L,154040,248070,35610,357780,265520
380440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35118K,35118L,154040,248070,35610,357780,265520
391060,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35119K,35119L,154040,248070,35610,357780,265520
391710,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35120K,35120L,154040,248070,35610,357780,265520
265740,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35121K,35121L,154040,248070,35610,357780,265520
354200,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35122K,35122L,154040,248070,35610,357780,265520
93510,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35123K,35123L,154040,248070,35610,357780,265520
208860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35124K,35124L,154040,248070,35610,357780,265520
183490,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35125K,35125L,154040,248070,35610,357780,265520
85310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35126K,35126L,154040,248070,35610,357780,265520
182400,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35127K,35127L,154040,248070,35610,357780,265520
9810,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35128K,35128L,154040,248070,35610,357780,265520
69410,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35129K,35129L,154040,248070,35610,357780,265520
227950,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35130K,35130L,154040,248070,35610,357780,265520
291230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35131K,35131L,154040,248070,35610,357780,265520
198080,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35132K,35132L,154040,248070,35610,357780,265520
48830,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35133K,35133L,154040,248070,35610,357780,265520
96870,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35134K,35134L,154040,248070,35610,357780,265520
276240,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35135K,35135L,154040,248070,35610,357780,265520
900140,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35136K,35136L,154040,248070,35610,357780,265520
376190,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35137K,35137L,154040,248070,35610,357780,265520
61970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35138K,35138L,154040,248070,35610,357780,265520
138690,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35139K,35139L,154040,248070,35610,357780,265520
290650,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35140K,35140L,154040,248070,35610,357780,265520
66970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35141K,35141L,154040,248070,35610,357780,265520
156100,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35142K,35142L,154040,248070,35610,357780,265520
311060,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35143K,35143L,154040,248070,35610,357780,265520
73110,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35144K,35144L,154040,248070,35610,357780,265520
83310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35145K,35145L,154040,248070,35610,357780,265520
37950,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35146K,35146L,154040,248070,35610,357780,265520
170920,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35147K,35147L,154040,248070,35610,357780,265520
58630,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35148K,35148L,154040,248070,35610,357780,265520
58970,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35149K,35149L,154040,248070,35610,357780,265520
19590,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35150K,35150L,154040,248070,35610,357780,265520
169330,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35151K,35151L,154040,248070,35610,357780,265520
97520,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35152K,35152L,154040,248070,35610,357780,265520
179290,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35153K,35153L,154040,248070,35610,357780,265520
225860,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35154K,35154L,154040,248070,35610,357780,265520
9780,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35155K,35155L,154040,248070,35610,357780,265520
123040,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35156K,35156L,154040,248070,35610,357780,265520
323230,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35157K,35157L,154040,248070,35610,357780,265520
32790,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35158K,35158L,154040,248070,35610,357780,265520
33160,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35159K,35159L,154040,248070,35610,357780,265520
347890,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35160K,35160L,154040,248070,35610,357780,265520
33310,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35161K,35161L,154040,248070,35610,357780,265520
259630,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35162K,35162L,154040,248070,35610,357780,265520
65150,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35163K,35163L,154040,248070,35610,357780,265520
115960,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35164K,35164L,154040,248070,35610,357780,265520
90740,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35165K,35165L,154040,248070,35610,357780,265520
60850,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35166K,35166L,154040,248070,35610,357780,265520
14440,258250,68270,68760,91990,290690,53110,950200,32680,32685,258790,66910,43100,336370,35167K,35167L,154040,248070,35610,357780,265520
